ID,USIA,GENDER,PKRJ_ORTU,GAJI_ORTU,KECAMATAN,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,PARTAI_LEGISLATIF,PARTAI_PRES,CAPRES,SKOR_TOTAL,KELAS
492,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Belum menentukan pilihan,26,Tinggi
493,18,Perempuan,Buruh,"<Rp1.000.000,00",Kutoarjo,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,26,Tinggi
494,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Bruno,Ya,Mengetahui,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Prabowo Subianto,27,Tinggi
495,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Bruno,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Ganjar Pranowo,27,Tinggi
496,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Tidak,Tidak,Tidak terpengaruh,Golkar,PDIP,Ganjar Pranowo,25,Sedang
497,17,Perempuan,PNS,"Rp5.000.000 - Rp10.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Kurang Setuju,Tidak,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,25,Sedang
498,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Belum menentukan pilihan,23,Sedang
499,16,Perempuan,Lainnya,">Rp10.000.000,00",Kutoarjo,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Tidak pernah,Ya,Mungkin,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,23,Sedang
500,17,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,24,Sedang
501,17,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Pituruh,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Prabowo Subianto,26,Tinggi
502,17,Laki-laki,Guru,"Rp1.000.000,00 - Rp5.000.000,00",Kutoarjo,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Mungkin,Tidak terpengaruh,PDIP,Demokrat,Prabowo Subianto,27,Tinggi
503,17,Perempuan,Buruh,"<Rp1.000.000,00",Butuh,Ya,Sangat mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,28,Tinggi
504,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,26,Tinggi
505,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Pituruh,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Tidak pernah,Ya,Mungkin,Ragu-ragu,Gerindra,Gerindra,Prabowo Subianto,24,Sedang
506,17,Laki-laki,Buruh,"<Rp1.000.000,00",Kutoarjo,Tidak,Kurang tahu,Tidak,Tidak tahu,Tidak Setuju,Tidak,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,22,Sedang
507,17,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Pituruh,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Nasdem,Nasdem,Anies Baswedan,29,Tinggi
508,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Belum menentukan pilihan,27,Tinggi
509,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Butuh,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Perindo,Gerindra,Prabowo Subianto,28,Tinggi
510,17,Perempuan,Buruh,"<Rp1.000.000,00",Bruno,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Mungkin,Tidak,Tidak terpengaruh,Golkar,Golkar,Prabowo Subianto,26,Tinggi
511,16,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Perindo,Gerindra,Belum menentukan pilihan,28,Tinggi
512,16,Laki-laki,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Bruno,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Tidak,Jarang,Ya,Tidak,Tidak terpengaruh,PPP,PDIP,Belum menentukan pilihan,22,Sedang
513,16,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Butuh,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,Gerindra,Prabowo Subianto,27,Tinggi
514,17,Perempuan,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Butuh,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,28,Tinggi
515,16,Perempuan,Karyawan Swasta,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,27,Tinggi
516,17,Laki-laki,Lainnya,"<Rp1.000.000,00",Kutoarjo,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Kurang Setuju,Ragu-ragu,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,Demokrat,Belum menentukan pilihan,24,Sedang
517,17,Laki-laki,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Pituruh,Ya,Mengetahui,Ya,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Belum menentukan pilihan,27,Tinggi
518,17,Perempuan,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,27,Tinggi
519,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Kutoarjo,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Kadang-kadang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,28,Tinggi
520,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Pituruh,Ya,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,Gerindra,Belum menentukan pilihan,26,Tinggi
521,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Tidak,Tidak pernah,Ya,Mungkin,Tidak terpengaruh,Perindo,Perindo,Belum menentukan pilihan,22,Sedang
522,17,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ragu-ragu,Jarang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,26,Tinggi
523,16,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,26,Tinggi
524,18,Perempuan,Karyawan Swasta,"Rp5.000.000 - Rp10.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Belum menentukan pilihan,26,Tinggi
525,16,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Jarang,Mungkin,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Belum menentukan pilihan,23,Sedang
526,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Anies Baswedan,27,Tinggi
527,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Prabowo Subianto,27,Tinggi
528,16,Perempuan,PNS,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Kadang-kadang,Mungkin,Mungkin,Ragu-ragu,PDIP,PDIP,Belum menentukan pilihan,22,Sedang
529,18,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Tidak,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Demokrat,PDIP,Prabowo Subianto,26,Tinggi
530,17,Laki-laki,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Kadang-kadang,Tidak,Tidak,Tidak terpengaruh,PDIP,PDIP,Prabowo Subianto,24,Sedang
531,16,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Belum menentukan pilihan,28,Tinggi
532,17,Perempuan,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,25,Sedang
533,18,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Bruno,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Prabowo Subianto,26,Tinggi
534,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ya,Jarang,Ya,Mungkin,Tidak terpengaruh,PDIP,Nasdem,Prabowo Subianto,24,Sedang
535,17,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Bayan,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Belum menentukan pilihan,27,Tinggi
536,16,Perempuan,Buruh,"<Rp1.000.000,00",Kutoarjo,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PSI,Demokrat,Belum menentukan pilihan,26,Tinggi
537,17,Perempuan,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,27,Tinggi
538,17,Perempuan,Lainnya,">Rp10.000.000,00",Gebang,Ya,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Kadang-kadang,Mungkin,Mungkin,Tidak terpengaruh,Demokrat,Golkar,Prabowo Subianto,23,Sedang
539,17,Perempuan,Lainnya,"<Rp1.000.000,00",Kutoarjo,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Tidak pernah,Ya,Tidak,Ragu-ragu,Gerindra,PDIP,Ganjar Pranowo,25,Sedang
540,18,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Butuh,Tidak,Kurang tahu,Ya,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Jarang,Ya,Mungkin,Tidak terpengaruh,PAN,Nasdem,Anies Baswedan,22,Sedang
541,17,Perempuan,Wirausaha,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Belum menentukan pilihan,26,Tinggi
542,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,Gerindra,Gerindra,Prabowo Subianto,29,Tinggi
543,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,Gerindra,Belum menentukan pilihan,27,Tinggi
544,17,Perempuan,Tidak Bekerja,"<Rp1.000.000,00",Kutoarjo,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,28,Tinggi
545,17,Perempuan,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,27,Tinggi
546,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PAN,Gerindra,Belum menentukan pilihan,26,Tinggi
547,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Ganjar Pranowo,25,Sedang
548,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Bruno,Ya,Mengetahui,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,PKB,PDIP,Ganjar Pranowo,25,Sedang
549,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Kemiri,Ya,Sangat mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Golkar,PDIP,Ganjar Pranowo,29,Tinggi
550,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Mungkin,Tidak terpengaruh,PDIP,Golkar,Prabowo Subianto,26,Tinggi
551,16,Perempuan,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Belum menentukan pilihan,28,Tinggi
552,17,Perempuan,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Tidak,Jarang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,25,Sedang
553,17,Laki-laki,Guru,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PKS,PKS,Ganjar Pranowo,26,Tinggi
554,16,Laki-laki,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Mengetahui,Ya,Keinginan sendiri,Tidak Setuju,Ya,Sering,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Prabowo Subianto,31,Tinggi
555,17,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Tidak,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PAN,PDIP,Belum menentukan pilihan,25,Sedang
556,17,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Butuh,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Mungkin,Tidak terpengaruh,PKS,Nasdem,Anies Baswedan,25,Sedang
557,17,Perempuan,Buruh,"<Rp1.000.000,00",Kemiri,Ya,Kurang tahu,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Nasdem,Gerindra,Prabowo Subianto,25,Sedang
558,17,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Bruno,Ya,Mengetahui,Ya,Media sosial dan media berita,Tidak Setuju,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Nasdem,PDIP,Belum menentukan pilihan,27,Tinggi
559,16,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Kemiri,Tidak,Kurang tahu,Tidak,Tidak tahu,Biasa Saja,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,PAN,PDIP,Belum menentukan pilihan,20,Sedang
560,16,Laki-laki,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Tidak,Jarang,Mungkin,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,20,Sedang
561,17,Perempuan,Karyawan Swasta,"<Rp1.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Tidak,Jarang,Ya,Ya,Tidak terpengaruh,Gerindra,Demokrat,Lainnya,20,Sedang
562,16,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Ganjar Pranowo,23,Sedang
563,16,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Kadang-kadang,Mungkin,Mungkin,Tidak terpengaruh,Demokrat,PDIP,Ganjar Pranowo,20,Sedang
564,16,Perempuan,Buruh,"<Rp1.000.000,00",Kaligesing,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Setuju,Ragu-ragu,Tidak pernah,Mungkin,Tidak,Terpengaruh,PDIP,Golkar,Ganjar Pranowo,17,Rendah
565,17,Perempuan,Buruh,"<Rp1.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Biasa Saja,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,PDIP,Belum menentukan pilihan,23,Sedang
566,16,Perempuan,Buruh,"<Rp1.000.000,00",Bruno,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ragu-ragu,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,PPP,PKS,Belum menentukan pilihan,22,Sedang
567,16,Perempuan,Lainnya,"<Rp1.000.000,00",Banyuurip,Ya,Mengetahui,Tidak,Media sosial dan media berita,Setuju,Ya,Sering,Ya,Tidak,Ragu-ragu,Demokrat,PDIP,Ganjar Pranowo,24,Sedang
568,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Golkar,Demokrat,Ganjar Pranowo,20,Sedang
569,18,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Banyuurip,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ya,Tidak pernah,Ya,Tidak,Terpengaruh,Golkar,Demokrat,Belum menentukan pilihan,18,Sedang
570,16,Laki-laki,Lainnya,"Rp5.000.000 - Rp10.000.000,00",Purwodadi,Ya,Mengetahui,Tidak,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Kadang-kadang,Ya,Tidak,Terpengaruh,Demokrat,Gerindra,Prabowo Subianto,22,Sedang
571,16,Perempuan,Petani / Nelayan,"Rp5.000.000 - Rp10.000.000,00",Banyuurip,Ya,Mengetahui,Ya,Orang tua - keluarga atau Teman,Biasa Saja,Ya,Jarang,Ya,Tidak,Tidak terpengaruh,Demokrat,Perindo,Ganjar Pranowo,26,Tinggi
572,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ya,Kadang-kadang,Tidak,Tidak,Tidak terpengaruh,PPP,PKS,Ganjar Pranowo,20,Sedang
573,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Ya,Mengetahui,Ya,Media sosial dan media berita,Biasa Saja,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,24,Sedang
574,16,Perempuan,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Ragu-ragu,Sering,Ya,Tidak,Tidak terpengaruh,Demokrat,Demokrat,Ganjar Pranowo,23,Sedang
575,16,Laki-laki,Guru,"Rp1.000.000,00 - Rp5.000.000,00",Purworejo,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,27,Tinggi
576,16,Laki-laki,Guru,"Rp1.000.000,00 - Rp5.000.000,00",Bagelen,Ya,Mengetahui,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PDIP,PDIP,Belum menentukan pilihan,27,Tinggi
577,16,Laki-laki,Karyawan Swasta,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Kurang Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Demokrat,Gerindra,Prabowo Subianto,25,Sedang
578,16,Perempuan,Petani / Nelayan,"<Rp1.000.000,00",Purwodadi,Tidak,Tidak tahu,Tidak,Tidak tahu,Tidak Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Golkar,Perindo,Belum menentukan pilihan,21,Sedang
579,16,Laki-laki,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ragu-ragu,Jarang,Ya,Mungkin,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,20,Sedang
580,16,Laki-laki,Karyawan Swasta,"<Rp1.000.000,00",Ngombol,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ragu-ragu,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Prabowo Subianto,21,Sedang
581,16,Perempuan,Buruh,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Media sosial dan media berita,Setuju,Ragu-ragu,Jarang,Ya,Tidak,Tidak terpengaruh,Perindo,Perindo,Ganjar Pranowo,21,Sedang
582,16,Laki-laki,Lainnya,"Rp5.000.000 - Rp10.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Kurang Setuju,Ragu-ragu,Jarang,Mungkin,Tidak,Tidak terpengaruh,PDIP,PDIP,Ganjar Pranowo,22,Sedang
583,16,Perempuan,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Tidak tahu,Tidak Setuju,Ragu-ragu,Kadang-kadang,Mungkin,Tidak,Tidak terpengaruh,Golkar,Golkar,Ganjar Pranowo,22,Sedang
584,16,Laki-laki,Lainnya,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Kurang Setuju,Tidak,Jarang,Ya,Tidak,Ragu-ragu,Perindo,Golkar,Belum menentukan pilihan,21,Sedang
585,16,Laki-laki,PNS,"Rp1.000.000,00 - Rp5.000.000,00",Purwodadi,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Biasa Saja,Tidak,Jarang,Mungkin,Tidak,Tidak terpengaruh,Nasdem,Gerindra,Prabowo Subianto,19,Sedang
586,17,Perempuan,Buruh,"<Rp1.000.000,00",Purworejo,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PAN,PDIP,Ganjar Pranowo,25,Sedang
587,16,Perempuan,Petani / Nelayan,"Rp1.000.000,00 - Rp5.000.000,00",Ngombol,Tidak,Kurang tahu,Tidak,Media sosial dan media berita,Tidak Setuju,Ya,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,PAN,PDIP,Ganjar Pranowo,25,Sedang
588,17,Laki-laki,Lainnya,">Rp10.000.000,00",Purwodadi,Tidak,Mengetahui,Tidak,Media sosial dan media berita,Setuju,Ya,Tidak pernah,Ya,Tidak,Tidak terpengaruh,Demokrat,Golkar,Ganjar Pranowo,21,Sedang
589,16,Perempuan,PNS,">Rp10.000.000,00",Purwodadi,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Setuju,Ya,Jarang,Mungkin,Tidak,Tidak terpengaruh,Perindo,PDIP,Ganjar Pranowo,22,Sedang
590,17,Perempuan,Tidak Bekerja,"<Rp1.000.000,00",Purworejo,Ya,Kurang tahu,Tidak,Orang tua - keluarga atau Teman,Tidak Setuju,Tidak,Kadang-kadang,Ya,Tidak,Tidak terpengaruh,Perindo,Golkar,Ganjar Pranowo,25,Sedang
